Price,Timestamp,Instance Type,OS,Region
0.006,1394638309,t1.micro,Linux/UNIX,us-east-1d
0.0049,1394638042,t1.micro,Linux/UNIX,us-east-1d
0.0045,1394637010,t1.micro,Linux/UNIX,us-east-1d
0.0042,1394635972,t1.micro,Linux/UNIX,us-east-1d
0.004,1394635706,t1.micro,Linux/UNIX,us-east-1d
0.006,1394633639,t1.micro,Linux/UNIX,us-east-1d
0.0055,1394633389,t1.micro,Linux/UNIX,us-east-1d
0.005,1394633132,t1.micro,Linux/UNIX,us-east-1d
0.004,1394632875,t1.micro,Linux/UNIX,us-east-1d
0.006,1394627561,t1.micro,Linux/UNIX,us-east-1d
0.05,1394624207,t1.micro,Linux/UNIX,us-east-1d
0.08,1394621405,t1.micro,Linux/UNIX,us-east-1d
0.03,1394620897,t1.micro,Linux/UNIX,us-east-1d
0.08,1394618605,t1.micro,Linux/UNIX,us-east-1d
0.03,1394618350,t1.micro,Linux/UNIX,us-east-1d
0.08,1394616353,t1.micro,Linux/UNIX,us-east-1d
0.03,1394616098,t1.micro,Linux/UNIX,us-east-1d
0.04,1394615848,t1.micro,Linux/UNIX,us-east-1d
0.08,1394615081,t1.micro,Linux/UNIX,us-east-1d
0.03,1394610058,t1.micro,Linux/UNIX,us-east-1d
0.04,1394609812,t1.micro,Linux/UNIX,us-east-1d
0.03,1394607540,t1.micro,Linux/UNIX,us-east-1d
0.04,1394607289,t1.micro,Linux/UNIX,us-east-1d
0.05,1394606796,t1.micro,Linux/UNIX,us-east-1d
0.08,1394604514,t1.micro,Linux/UNIX,us-east-1d
0.05,1394604260,t1.micro,Linux/UNIX,us-east-1d
0.04,1394603761,t1.micro,Linux/UNIX,us-east-1d
0.03,1394603007,t1.micro,Linux/UNIX,us-east-1d
0.08,1394585054,t1.micro,Linux/UNIX,us-east-1d
0.05,1394584800,t1.micro,Linux/UNIX,us-east-1d
0.08,1394502908,t1.micro,Linux/UNIX,us-east-1d
