Price,Timestamp,Instance Type,OS,Region
0.0652,1397718054,c3.2xlarge,Linux/UNIX,us-east-1a
0.0653,1397717781,c3.2xlarge,Linux/UNIX,us-east-1a
0.0652,1397717202,c3.2xlarge,Linux/UNIX,us-east-1a
0.0655,1397716921,c3.2xlarge,Linux/UNIX,us-east-1a
0.0656,1397716633,c3.2xlarge,Linux/UNIX,us-east-1a
0.0647,1397715756,c3.2xlarge,Linux/UNIX,us-east-1a
0.0646,1397714316,c3.2xlarge,Linux/UNIX,us-east-1a
0.0647,1397713738,c3.2xlarge,Linux/UNIX,us-east-1a
0.0646,1397713461,c3.2xlarge,Linux/UNIX,us-east-1a
0.0645,1397712083,c3.2xlarge,Linux/UNIX,us-east-1a
0.0644,1397711804,c3.2xlarge,Linux/UNIX,us-east-1a
0.0645,1397711527,c3.2xlarge,Linux/UNIX,us-east-1a
0.0646,1397710952,c3.2xlarge,Linux/UNIX,us-east-1a
0.0651,1397710666,c3.2xlarge,Linux/UNIX,us-east-1a
0.0646,1397710387,c3.2xlarge,Linux/UNIX,us-east-1a
0.0645,1397710112,c3.2xlarge,Linux/UNIX,us-east-1a
0.0646,1397709831,c3.2xlarge,Linux/UNIX,us-east-1a
0.0652,1397709545,c3.2xlarge,Linux/UNIX,us-east-1a
0.0646,1397709262,c3.2xlarge,Linux/UNIX,us-east-1a
0.0645,1397708976,c3.2xlarge,Linux/UNIX,us-east-1a
0.0654,1397708705,c3.2xlarge,Linux/UNIX,us-east-1a
0.0652,1397708430,c3.2xlarge,Linux/UNIX,us-east-1a
0.0651,1397708153,c3.2xlarge,Linux/UNIX,us-east-1a
0.0649,1397707867,c3.2xlarge,Linux/UNIX,us-east-1a
0.0645,1397707567,c3.2xlarge,Linux/UNIX,us-east-1a
0.0647,1397706990,c3.2xlarge,Linux/UNIX,us-east-1a
0.0648,1397706711,c3.2xlarge,Linux/UNIX,us-east-1a
0.0649,1397706154,c3.2xlarge,Linux/UNIX,us-east-1a
0.0652,1397705291,c3.2xlarge,Linux/UNIX,us-east-1a
0.0653,1397705001,c3.2xlarge,Linux/UNIX,us-east-1a
0.0651,1397704710,c3.2xlarge,Linux/UNIX,us-east-1a
0.0649,1397704417,c3.2xlarge,Linux/UNIX,us-east-1a
0.0648,1397704128,c3.2xlarge,Linux/UNIX,us-east-1a
0.0649,1397703550,c3.2xlarge,Linux/UNIX,us-east-1a
0.0648,1397703266,c3.2xlarge,Linux/UNIX,us-east-1a
0.0649,1397702685,c3.2xlarge,Linux/UNIX,us-east-1a
0.0652,1397702409,c3.2xlarge,Linux/UNIX,us-east-1a
0.065,1397701527,c3.2xlarge,Linux/UNIX,us-east-1a
0.0651,1397700919,c3.2xlarge,Linux/UNIX,us-east-1a
0.0652,1397700299,c3.2xlarge,Linux/UNIX,us-east-1a
0.0651,1397699709,c3.2xlarge,Linux/UNIX,us-east-1a
0.065,1397699415,c3.2xlarge,Linux/UNIX,us-east-1a
0.0649,1397698817,c3.2xlarge,Linux/UNIX,us-east-1a
0.0648,1397698506,c3.2xlarge,Linux/UNIX,us-east-1a
0.0647,1397698209,c3.2xlarge,Linux/UNIX,us-east-1a
0.0648,1397697564,c3.2xlarge,Linux/UNIX,us-east-1a
0.0649,1397696639,c3.2xlarge,Linux/UNIX,us-east-1a
0.065,1397696028,c3.2xlarge,Linux/UNIX,us-east-1a
0.0649,1397695732,c3.2xlarge,Linux/UNIX,us-east-1a
0.065,1397695426,c3.2xlarge,Linux/UNIX,us-east-1a
0.0641,1397695106,c3.2xlarge,Linux/UNIX,us-east-1a
0.0642,1397691457,c3.2xlarge,Linux/UNIX,us-east-1a
0.0641,1397689045,c3.2xlarge,Linux/UNIX,us-east-1a
0.0642,1397688746,c3.2xlarge,Linux/UNIX,us-east-1a
0.0643,1397688443,c3.2xlarge,Linux/UNIX,us-east-1a
0.0642,1397687834,c3.2xlarge,Linux/UNIX,us-east-1a
