aggregation_time,timestamp
38,2025-04-29 08:09:05.271
33,2025-04-29 08:09:06.249
36,2025-04-29 08:09:07.213
45,2025-04-29 08:09:08.257
36,2025-04-29 08:09:09.199
33,2025-04-29 08:09:10.394
39,2025-04-29 08:09:11.332
33,2025-04-29 08:09:12.266
38,2025-04-29 08:09:13.488
38,2025-04-29 08:09:14.468
38,2025-04-29 08:09:15.468
33,2025-04-29 08:09:16.432
36,2025-04-29 08:09:17.316
33,2025-04-29 08:09:18.553
36,2025-04-29 08:09:19.597
32,2025-04-29 08:09:20.500
38,2025-04-29 08:09:21.448
33,2025-04-29 08:09:22.441
37,2025-04-29 08:09:23.404
33,2025-04-29 08:09:24.314
38,2025-04-29 08:09:25.476
37,2025-04-29 08:09:26.439
36,2025-04-29 08:09:27.406
33,2025-04-29 08:09:28.364
36,2025-04-29 08:09:29.325
33,2025-04-29 08:09:30.300
38,2025-04-29 08:09:31.263
33,2025-04-29 08:09:32.230
37,2025-04-29 08:09:33.196
33,2025-04-29 08:09:34.369
38,2025-04-29 08:09:35.549
33,2025-04-29 08:09:36.496
36,2025-04-29 08:09:37.411
33,2025-04-29 08:09:38.316
38,2025-04-29 08:09:39.291
32,2025-04-29 08:09:40.212
38,2025-04-29 08:09:41.417
33,2025-04-29 08:09:42.567
37,2025-04-29 08:09:43.530
48,2025-04-29 08:09:44.523
38,2025-04-29 08:09:45.464
33,2025-04-29 08:09:46.398
106,2025-04-29 08:09:47.581
40,2025-04-29 08:09:48.738
36,2025-04-29 08:09:49.672
33,2025-04-29 08:09:50.675
39,2025-04-29 08:09:51.644
34,2025-04-29 08:09:52.602
37,2025-04-29 08:09:53.695
34,2025-04-29 08:09:54.872
38,2025-04-29 08:09:55.804
33,2025-04-29 08:09:57.147
37,2025-04-29 08:09:58.111
33,2025-04-29 08:09:59.044
36,2025-04-29 08:10:00.008
32,2025-04-29 08:10:01.258
38,2025-04-29 08:10:02.443
33,2025-04-29 08:10:03.455
37,2025-04-29 08:10:04.422
33,2025-04-29 08:10:05.378
38,2025-04-29 08:10:06.584
33,2025-04-29 08:10:07.776
37,2025-04-29 08:10:08.729
33,2025-04-29 08:10:09.652
36,2025-04-29 08:10:10.653
34,2025-04-29 08:10:11.799
38,2025-04-29 08:10:12.918
34,2025-04-29 08:10:13.857
37,2025-04-29 08:10:14.846
33,2025-04-29 08:10:16.037
39,2025-04-29 08:10:17.210
33,2025-04-29 08:10:18.338
37,2025-04-29 08:10:19.517
38,2025-04-29 08:10:20.736
36,2025-04-29 08:10:21.828
33,2025-04-29 08:10:23.118
39,2025-04-29 08:10:24.334
33,2025-04-29 08:10:25.493
37,2025-04-29 08:10:26.660
33,2025-04-29 08:10:27.808
38,2025-04-29 08:10:28.963
33,2025-04-29 08:10:30.077
36,2025-04-29 08:10:31.176
33,2025-04-29 08:10:32.323
37,2025-04-29 08:10:33.538
35,2025-04-29 08:10:34.713
42,2025-04-29 08:10:35.902
33,2025-04-29 08:10:37.073
37,2025-04-29 08:10:38.157
35,2025-04-29 08:10:39.313
38,2025-04-29 08:10:40.464
33,2025-04-29 08:10:41.642
36,2025-04-29 08:10:42.841
